Position,TrackName,Artist,Date,Country,Indicators
1,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,10/01/2017,tr,0 1 1 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,10/01/2017,tr,0 1 1 0 0 0
3,Starboy                                                                     ,The Weeknd       ,10/01/2017,tr,0 1 1 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,10/01/2017,tr,0 1 1 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,10/01/2017,tr,0 1 1 0 0 0
6,366.Gün                                                                    ,Sagopa Kajmer    ,10/01/2017,tr,0 1 1 0 0 0
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,10/01/2017,tr,0 1 1 0 0 0
8,Let Me Love You                                                             ,DJ Snake         ,10/01/2017,tr,0 1 1 0 0 0
9,Castle on the Hill                                                          ,Ed Sheeran       ,10/01/2017,tr,0 1 1 0 0 0
10,Heathens                                                                    ,Twenty One Pilots,10/01/2017,tr,0 1 1 0 0 0
1,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,11/01/2017,tr,0 0 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,11/01/2017,tr,0 0 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,11/01/2017,tr,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,11/01/2017,tr,0 0 0 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,11/01/2017,tr,0 0 0 0 0 0
6,366.Gün                                                                    ,Sagopa Kajmer    ,11/01/2017,tr,0 0 0 0 0 0
7,Let Me Love You                                                             ,DJ Snake         ,11/01/2017,tr,0 0 0 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,11/01/2017,tr,0 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,11/01/2017,tr,0 0 0 0 0 0
10,Lost on You                                                                 ,LP               ,11/01/2017,tr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,12/01/2017,tr,0 1 0 0 0 0
2,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,12/01/2017,tr,0 1 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,12/01/2017,tr,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,12/01/2017,tr,0 1 0 0 0 0
5,366.Gün                                                                    ,Sagopa Kajmer    ,12/01/2017,tr,0 1 0 0 0 0
6,Affet                                                                       ,Müslüm Gürses ,12/01/2017,tr,0 1 0 0 0 0
7,Let Me Love You                                                             ,DJ Snake         ,12/01/2017,tr,0 1 0 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,12/01/2017,tr,0 1 0 0 0 0
9,Lost on You                                                                 ,LP               ,12/01/2017,tr,0 1 0 0 0 0
10,Heathens                                                                    ,Twenty One Pilots,12/01/2017,tr,0 1 0 0 0 0
1,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,13/01/2017,tr,0 0 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,13/01/2017,tr,0 0 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,13/01/2017,tr,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,13/01/2017,tr,0 0 0 0 0 0
5,366.Gün                                                                    ,Sagopa Kajmer    ,13/01/2017,tr,0 0 0 0 0 0
6,Affet                                                                       ,Müslüm Gürses ,13/01/2017,tr,0 0 0 0 0 0
7,Let Me Love You                                                             ,DJ Snake         ,13/01/2017,tr,0 0 0 0 0 0
