Position,TrackName,Artist,Date,Country,Indicators
7,Closer                                                                      ,The Chainsmokers ,11/01/2017,pl,0 0 0 0 0 0
8,I Feel It Coming                                                            ,The Weeknd       ,11/01/2017,pl,0 0 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,11/01/2017,pl,0 0 0 0 0 0
10,Don't Wanna Know                                                            ,Maroon 5         ,11/01/2017,pl,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,12/01/2017,pl,0 1 1 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,12/01/2017,pl,0 1 1 0 0 0
3,Starboy                                                                     ,The Weeknd       ,12/01/2017,pl,0 1 1 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,12/01/2017,pl,0 1 1 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,12/01/2017,pl,0 1 1 0 0 0
6,Tuesday                                                                     ,Burak Yeter      ,12/01/2017,pl,0 1 1 0 0 0
7,I Feel It Coming                                                            ,The Weeknd       ,12/01/2017,pl,0 1 1 0 0 0
8,Closer                                                                      ,The Chainsmokers ,12/01/2017,pl,0 1 1 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,12/01/2017,pl,0 1 1 0 0 0
10,Don't Wanna Know                                                            ,Maroon 5         ,12/01/2017,pl,0 1 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,13/01/2017,pl,0 0 1 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,13/01/2017,pl,0 0 1 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,13/01/2017,pl,0 0 1 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,13/01/2017,pl,0 0 1 0 0 0
5,Starboy                                                                     ,The Weeknd       ,13/01/2017,pl,0 0 1 0 0 0
6,Tuesday                                                                     ,Burak Yeter      ,13/01/2017,pl,0 0 1 0 0 0
7,I Feel It Coming                                                            ,The Weeknd       ,13/01/2017,pl,0 0 1 0 0 0
8,Closer                                                                      ,The Chainsmokers ,13/01/2017,pl,0 0 1 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,13/01/2017,pl,0 0 1 0 0 0
10,Don't Wanna Know                                                            ,Maroon 5         ,13/01/2017,pl,0 0 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,14/01/2017,pl,0 0 1 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,14/01/2017,pl,0 0 1 0 0 0
