Position,TrackName,Artist,Date,Country,Indicators
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,07-01-17,py,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,07-01-17,py,0 0 0 0 0 0
3,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,07-01-17,py,0 0 0 0 0 0
4,Safari                                                                      ,J Balvin         ,07-01-17,py,0 0 0 0 0 0
5,Vente Pa' Ca                                                                ,Ricky Martin     ,07-01-17,py,0 0 0 0 0 0
6,Deu Onda                                                                    ,MC G15           ,07-01-17,py,0 0 0 0 0 0
7,Vacaciones                                                                  ,Wisin            ,07-01-17,py,0 0 0 0 0 0
8,Ay Mi Dios                                                                  ,IAmChino         ,07-01-17,py,0 0 0 0 0 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,07-01-17,py,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,07-01-17,py,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,08-01-17,py,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,08-01-17,py,0 0 0 0 0 0
3,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,08-01-17,py,0 0 0 0 0 0
4,Safari                                                                      ,J Balvin         ,08-01-17,py,0 0 0 0 0 0
5,Deu Onda                                                                    ,MC G15           ,08-01-17,py,0 0 0 0 0 0
6,Vente Pa' Ca                                                                ,Ricky Martin     ,08-01-17,py,0 0 0 0 0 0
7,Vacaciones                                                                  ,Wisin            ,08-01-17,py,0 0 0 0 0 0
8,Ay Mi Dios                                                                  ,IAmChino         ,08-01-17,py,0 0 0 0 0 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,08-01-17,py,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,08-01-17,py,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,09-01-17,py,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,09-01-17,py,0 0 0 0 0 0
3,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,09-01-17,py,0 0 0 0 0 0
4,Safari                                                                      ,J Balvin         ,09-01-17,py,0 0 0 0 0 0
5,Deu Onda                                                                    ,MC G15           ,09-01-17,py,0 0 0 0 0 0
6,Vente Pa' Ca                                                                ,Ricky Martin     ,09-01-17,py,0 0 0 0 0 0
7,Vacaciones                                                                  ,Wisin            ,09-01-17,py,0 0 0 0 0 0
8,Dile Que Tu Me Quieres                                                      ,Ozuna            ,09-01-17,py,0 0 0 0 0 0
9,Ay Mi Dios                                                                  ,IAmChino         ,09-01-17,py,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,09-01-17,py,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,10-01-17,py,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,10-01-17,py,0 0 0 0 0 0
3,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,10-01-17,py,0 0 0 0 0 0
4,Deu Onda                                                                    ,MC G15           ,10-01-17,py,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,10-01-17,py,0 0 0 0 0 0
6,Vente Pa' Ca                                                                ,Ricky Martin     ,10-01-17,py,0 0 0 0 0 0
7,Vacaciones                                                                  ,Wisin            ,10-01-17,py,0 0 0 0 0 0
8,Dile Que Tu Me Quieres                                                      ,Ozuna            ,10-01-17,py,0 0 0 0 0 0
9,Ay Mi Dios                                                                  ,IAmChino         ,10-01-17,py,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,10-01-17,py,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,11-01-17,py,0 0 0 0 1 0
2,Chantaje                                                                    ,Shakira          ,11-01-17,py,0 0 0 0 1 0
3,Deu Onda                                                                    ,MC G15           ,11-01-17,py,0 0 0 0 1 0
4,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,11-01-17,py,0 0 0 0 1 0
5,Safari                                                                      ,J Balvin         ,11-01-17,py,0 0 0 0 1 0
6,Vente Pa' Ca                                                                ,Ricky Martin     ,11-01-17,py,0 0 0 0 1 0
7,Vacaciones                                                                  ,Wisin            ,11-01-17,py,0 0 0 0 1 0
8,Dile Que Tu Me Quieres                                                      ,Ozuna            ,11-01-17,py,0 0 0 0 1 0
9,Ay Mi Dios                                                                  ,IAmChino         ,11-01-17,py,0 0 0 0 1 0
10,Shape of You                                                                ,Ed Sheeran       ,11-01-17,py,0 0 0 0 1 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,12-01-17,py,0 0 0 0 1 0
2,Chantaje                                                                    ,Shakira          ,12-01-17,py,0 0 0 0 1 0
3,Deu Onda                                                                    ,MC G15           ,12-01-17,py,0 0 0 0 1 0
4,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,12-01-17,py,0 0 0 0 1 0
5,Safari                                                                      ,J Balvin         ,12-01-17,py,0 0 0 0 1 0
6,Vente Pa' Ca                                                                ,Ricky Martin     ,12-01-17,py,0 0 0 0 1 0
7,Vacaciones                                                                  ,Wisin            ,12-01-17,py,0 0 0 0 1 0
8,Ay Mi Dios                                                                  ,IAmChino         ,12-01-17,py,0 0 0 0 1 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,12-01-17,py,0 0 0 0 1 0
10,Let Me Love You                                                             ,DJ Snake         ,12-01-17,py,0 0 0 0 1 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,13-01-17,py,0 0 0 0 1 0
2,Chantaje                                                                    ,Shakira          ,13-01-17,py,0 0 0 0 1 0
3,Deu Onda                                                                    ,MC G15           ,13-01-17,py,0 0 0 0 1 0
4,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,13-01-17,py,0 0 0 0 1 0
5,Safari                                                                      ,J Balvin         ,13-01-17,py,0 0 0 0 1 0
6,Vacaciones                                                                  ,Wisin            ,13-01-17,py,0 0 0 0 1 0
7,Vente Pa' Ca                                                                ,Ricky Martin     ,13-01-17,py,0 0 0 0 1 0
8,Ay Mi Dios                                                                  ,IAmChino         ,13-01-17,py,0 0 0 0 1 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,13-01-17,py,0 0 0 0 1 0
10,Shape of You                                                                ,Ed Sheeran       ,13-01-17,py,0 0 0 0 1 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,14-01-17,py,0 0 0 0 1 0
2,Deu Onda                                                                    ,MC G15           ,14-01-17,py,0 0 0 0 1 0
3,Chantaje                                                                    ,Shakira          ,14-01-17,py,0 0 0 0 1 0
4,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,14-01-17,py,0 0 0 0 1 0
5,Safari                                                                      ,J Balvin         ,14-01-17,py,0 0 0 0 1 0
6,Vacaciones                                                                  ,Wisin            ,14-01-17,py,0 0 0 0 1 0
7,Vente Pa' Ca                                                                ,Ricky Martin     ,14-01-17,py,0 0 0 0 1 0
8,Ay Mi Dios                                                                  ,IAmChino         ,14-01-17,py,0 0 0 0 1 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,14-01-17,py,0 0 0 0 1 0
10,Shape of You                                                                ,Ed Sheeran       ,14-01-17,py,0 0 0 0 1 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,15-01-17,py,0 0 0 0 0 0
2,Deu Onda                                                                    ,MC G15           ,15-01-17,py,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,15-01-17,py,0 0 0 0 0 0
4,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,15-01-17,py,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,15-01-17,py,0 0 0 0 0 0
6,Vacaciones                                                                  ,Wisin            ,15-01-17,py,0 0 0 0 0 0
7,Vente Pa' Ca                                                                ,Ricky Martin     ,15-01-17,py,0 0 0 0 0 0
8,Ay Mi Dios                                                                  ,IAmChino         ,15-01-17,py,0 0 0 0 0 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,15-01-17,py,0 0 0 0 0 0
10,Shape of You                                                                ,Ed Sheeran       ,15-01-17,py,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,16-01-17,py,0 1 0 0 1 0
2,Deu Onda                                                                    ,MC G15           ,16-01-17,py,0 1 0 0 1 0
3,Chantaje                                                                    ,Shakira          ,16-01-17,py,0 1 0 0 1 0
4,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,16-01-17,py,0 1 0 0 1 0
5,Safari                                                                      ,J Balvin         ,16-01-17,py,0 1 0 0 1 0
6,Vacaciones                                                                  ,Wisin            ,16-01-17,py,0 1 0 0 1 0
7,Shape of You                                                                ,Ed Sheeran       ,16-01-17,py,0 1 0 0 1 0
8,Ay Mi Dios                                                                  ,IAmChino         ,16-01-17,py,0 1 0 0 1 0
9,Vente Pa' Ca                                                                ,Ricky Martin     ,16-01-17,py,0 1 0 0 1 0
10,Dile Que Tu Me Quieres                                                      ,Ozuna            ,16-01-17,py,0 1 0 0 1 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,17-01-17,py,0 0 0 0 0 0
2,Deu Onda                                                                    ,MC G15           ,17-01-17,py,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,17-01-17,py,0 0 0 0 0 0
4,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,17-01-17,py,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,17-01-17,py,0 0 0 0 0 0
6,Vacaciones                                                                  ,Wisin            ,17-01-17,py,0 0 0 0 0 0
7,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,17-01-17,py,0 0 0 0 0 0
8,Ay Mi Dios                                                                  ,IAmChino         ,17-01-17,py,0 0 0 0 0 0
9,Shape of You                                                                ,Ed Sheeran       ,17-01-17,py,0 0 0 0 0 0
10,Vente Pa' Ca                                                                ,Ricky Martin     ,17-01-17,py,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,18-01-17,py,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,18-01-17,py,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,18-01-17,py,0 0 0 0 0 0
4,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,18-01-17,py,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,18-01-17,py,0 0 0 0 0 0
6,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,18-01-17,py,0 0 0 0 0 0
7,Vacaciones                                                                  ,Wisin            ,18-01-17,py,0 0 0 0 0 0
8,Shape of You                                                                ,Ed Sheeran       ,18-01-17,py,0 0 0 0 0 0
9,Ay Mi Dios                                                                  ,IAmChino         ,18-01-17,py,0 0 0 0 0 0
10,Dile Que Tu Me Quieres                                                      ,Ozuna            ,18-01-17,py,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,19-01-17,py,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,19-01-17,py,0 0 0 0 0 0
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,19-01-17,py,0 0 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,19-01-17,py,0 0 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,19-01-17,py,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,19-01-17,py,0 0 0 0 0 0
7,Vacaciones                                                                  ,Wisin            ,19-01-17,py,0 0 0 0 0 0
8,Shape of You                                                                ,Ed Sheeran       ,19-01-17,py,0 0 0 0 0 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,19-01-17,py,0 0 0 0 0 0
10,Ay Mi Dios                                                                  ,IAmChino         ,19-01-17,py,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,20-01-17,py,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,20-01-17,py,0 0 0 0 0 0
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,20-01-17,py,0 0 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,20-01-17,py,0 0 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,20-01-17,py,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,20-01-17,py,0 0 0 0 0 0
7,Vacaciones                                                                  ,Wisin            ,20-01-17,py,0 0 0 0 0 0
8,Shape of You                                                                ,Ed Sheeran       ,20-01-17,py,0 0 0 0 0 0
9,Ay Mi Dios                                                                  ,IAmChino         ,20-01-17,py,0 0 0 0 0 0
10,Vente Pa' Ca                                                                ,Ricky Martin     ,20-01-17,py,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,21-01-17,py,0 1 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,21-01-17,py,0 1 0 0 0 0
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,21-01-17,py,0 1 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,21-01-17,py,0 1 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,21-01-17,py,0 1 0 0 0 0
6,Safari                                                                      ,J Balvin         ,21-01-17,py,0 1 0 0 0 0
7,Vacaciones                                                                  ,Wisin            ,21-01-17,py,0 1 0 0 0 0
8,Ay Mi Dios                                                                  ,IAmChino         ,21-01-17,py,0 1 0 0 0 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,21-01-17,py,0 1 0 0 0 0
10,Vente Pa' Ca                                                                ,Ricky Martin     ,21-01-17,py,0 1 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,22-01-17,py,0 1 0 0 1 0
2,Deu Onda                                                                    ,MC G15           ,22-01-17,py,0 1 0 0 1 0
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,22-01-17,py,0 1 0 0 1 0
4,Chantaje                                                                    ,Shakira          ,22-01-17,py,0 1 0 0 1 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,22-01-17,py,0 1 0 0 1 0
6,Safari                                                                      ,J Balvin         ,22-01-17,py,0 1 0 0 1 0
7,Vacaciones                                                                  ,Wisin            ,22-01-17,py,0 1 0 0 1 0
8,Ay Mi Dios                                                                  ,IAmChino         ,22-01-17,py,0 1 0 0 1 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,22-01-17,py,0 1 0 0 1 0
10,Vente Pa' Ca                                                                ,Ricky Martin     ,22-01-17,py,0 1 0 0 1 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,23-01-17,py,0 0 0 0 1 0
2,Deu Onda                                                                    ,MC G15           ,23-01-17,py,0 0 0 0 1 0
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,23-01-17,py,0 0 0 0 1 0
4,Chantaje                                                                    ,Shakira          ,23-01-17,py,0 0 0 0 1 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,23-01-17,py,0 0 0 0 1 0
6,Safari                                                                      ,J Balvin         ,23-01-17,py,0 0 0 0 1 0
7,Vacaciones                                                                  ,Wisin            ,23-01-17,py,0 0 0 0 1 0
8,Shape of You                                                                ,Ed Sheeran       ,23-01-17,py,0 0 0 0 1 0
9,Me Rehúso                                                                  ,Danny Ocean      ,23-01-17,py,0 0 0 0 1 0
10,Ay Mi Dios                                                                  ,IAmChino         ,23-01-17,py,0 0 0 0 1 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,24-01-17,py,0 1 0 0 0 0
2,Deu Onda                                                                    ,MC G15           ,24-01-17,py,0 1 0 0 0 0
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,24-01-17,py,0 1 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,24-01-17,py,0 1 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,24-01-17,py,0 1 0 0 0 0
6,Safari                                                                      ,J Balvin         ,24-01-17,py,0 1 0 0 0 0
7,Vacaciones                                                                  ,Wisin            ,24-01-17,py,0 1 0 0 0 0
8,Shape of You                                                                ,Ed Sheeran       ,24-01-17,py,0 1 0 0 0 0
9,Me Rehúso                                                                  ,Danny Ocean      ,24-01-17,py,0 1 0 0 0 0
10,El Amante                                                                   ,Nicky Jam        ,24-01-17,py,0 1 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,25-01-17,py,0 1 0 0 1 0
2,Deu Onda                                                                    ,MC G15           ,25-01-17,py,0 1 0 0 1 0
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,25-01-17,py,0 1 0 0 1 0
4,Chantaje                                                                    ,Shakira          ,25-01-17,py,0 1 0 0 1 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,25-01-17,py,0 1 0 0 1 0
6,Safari                                                                      ,J Balvin         ,25-01-17,py,0 1 0 0 1 0
7,Vacaciones                                                                  ,Wisin            ,25-01-17,py,0 1 0 0 1 0
8,Shape of You                                                                ,Ed Sheeran       ,25-01-17,py,0 1 0 0 1 0
9,Me Rehúso                                                                  ,Danny Ocean      ,25-01-17,py,0 1 0 0 1 0
10,El Amante                                                                   ,Nicky Jam        ,25-01-17,py,0 1 0 0 1 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,26-01-17,py,0 1 0 0 0 0
2,Deu Onda                                                                    ,MC G15           ,26-01-17,py,0 1 0 0 0 0
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,26-01-17,py,0 1 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,26-01-17,py,0 1 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,26-01-17,py,0 1 0 0 0 0
6,Safari                                                                      ,J Balvin         ,26-01-17,py,0 1 0 0 0 0
7,Vacaciones                                                                  ,Wisin            ,26-01-17,py,0 1 0 0 0 0
8,Shape of You                                                                ,Ed Sheeran       ,26-01-17,py,0 1 0 0 0 0
9,El Amante                                                                   ,Nicky Jam        ,26-01-17,py,0 1 0 0 0 0
10,Me Rehúso                                                                  ,Danny Ocean      ,26-01-17,py,0 1 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,27-01-17,py,0 0 0 0 0 0
2,Deu Onda                                                                    ,MC G15           ,27-01-17,py,0 0 0 0 0 0
3,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,27-01-17,py,0 0 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,27-01-17,py,0 0 0 0 0 0
