Position,TrackName,Artist,Date,Country,Indicators
1,Chantaje                                                                    ,Shakira          ,12-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,12-01-17,pa,0 0 0 0 0 0
3,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,12-01-17,pa,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,12-01-17,pa,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,12-01-17,pa,0 0 0 0 0 0
6,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,12-01-17,pa,0 0 0 0 0 0
7,Let Me Love You                                                             ,DJ Snake         ,12-01-17,pa,0 0 0 0 0 0
8,Vente Pa' Ca                                                                ,Ricky Martin     ,12-01-17,pa,0 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,12-01-17,pa,0 0 0 0 0 0
10,Starboy                                                                     ,The Weeknd       ,12-01-17,pa,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,13-01-17,pa,0 1 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,13-01-17,pa,0 1 0 0 0 0
3,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,13-01-17,pa,0 1 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,13-01-17,pa,0 1 0 0 0 0
5,Safari                                                                      ,J Balvin         ,13-01-17,pa,0 1 0 0 0 0
6,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,13-01-17,pa,0 1 0 0 0 0
7,Vente Pa' Ca                                                                ,Ricky Martin     ,13-01-17,pa,0 1 0 0 0 0
8,Let Me Love You                                                             ,DJ Snake         ,13-01-17,pa,0 1 0 0 0 0
9,Starboy                                                                     ,The Weeknd       ,13-01-17,pa,0 1 0 0 0 0
10,Closer                                                                      ,The Chainsmokers ,13-01-17,pa,0 1 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,14-01-17,pa,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,14-01-17,pa,0 0 0 0 0 0
3,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,14-01-17,pa,0 0 0 0 0 0
4,Safari                                                                      ,J Balvin         ,14-01-17,pa,0 0 0 0 0 0
5,Shape of You                                                                ,Ed Sheeran       ,14-01-17,pa,0 0 0 0 0 0
6,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,14-01-17,pa,0 0 0 0 0 0
7,Vente Pa' Ca                                                                ,Ricky Martin     ,14-01-17,pa,0 0 0 0 0 0
8,Let Me Love You                                                             ,DJ Snake         ,14-01-17,pa,0 0 0 0 0 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,14-01-17,pa,0 0 0 0 0 0
10,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,14-01-17,pa,0 0 0 0 0 0
1,Chantaje                                                                    ,Shakira          ,15-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,15-01-17,pa,0 0 0 0 0 0
3,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,15-01-17,pa,0 0 0 0 0 0
4,Safari                                                                      ,J Balvin         ,15-01-17,pa,0 0 0 0 0 0
5,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,15-01-17,pa,0 0 0 0 0 0
6,Shape of You                                                                ,Ed Sheeran       ,15-01-17,pa,0 0 0 0 0 0
7,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,15-01-17,pa,0 0 0 0 0 0
8,Vente Pa' Ca                                                                ,Ricky Martin     ,15-01-17,pa,0 0 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,15-01-17,pa,0 0 0 0 0 0
10,Dile Que Tu Me Quieres                                                      ,Ozuna            ,15-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,16-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,16-01-17,pa,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,16-01-17,pa,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,16-01-17,pa,0 0 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,16-01-17,pa,0 0 0 0 0 0
6,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,16-01-17,pa,0 0 0 0 0 0
7,Safari                                                                      ,J Balvin         ,16-01-17,pa,0 0 0 0 0 0
8,Let Me Love You                                                             ,DJ Snake         ,16-01-17,pa,0 0 0 0 0 0
9,Vente Pa' Ca                                                                ,Ricky Martin     ,16-01-17,pa,0 0 0 0 0 0
10,Closer                                                                      ,The Chainsmokers ,16-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,17-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,17-01-17,pa,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,17-01-17,pa,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,17-01-17,pa,0 0 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,17-01-17,pa,0 0 0 0 0 0
6,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,17-01-17,pa,0 0 0 0 0 0
7,Safari                                                                      ,J Balvin         ,17-01-17,pa,0 0 0 0 0 0
8,Let Me Love You                                                             ,DJ Snake         ,17-01-17,pa,0 0 0 0 0 0
9,Vente Pa' Ca                                                                ,Ricky Martin     ,17-01-17,pa,0 0 0 0 0 0
10,Closer                                                                      ,The Chainsmokers ,17-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,18-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,18-01-17,pa,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,18-01-17,pa,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,18-01-17,pa,0 0 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,18-01-17,pa,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,18-01-17,pa,0 0 0 0 0 0
7,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,18-01-17,pa,0 0 0 0 0 0
8,Let Me Love You                                                             ,DJ Snake         ,18-01-17,pa,0 0 0 0 0 0
9,Vente Pa' Ca                                                                ,Ricky Martin     ,18-01-17,pa,0 0 0 0 0 0
10,Dile Que Tu Me Quieres                                                      ,Ozuna            ,18-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,19-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,19-01-17,pa,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,19-01-17,pa,0 0 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,19-01-17,pa,0 0 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,19-01-17,pa,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,19-01-17,pa,0 0 0 0 0 0
7,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,19-01-17,pa,0 0 0 0 0 0
8,Let Me Love You                                                             ,DJ Snake         ,19-01-17,pa,0 0 0 0 0 0
9,Vente Pa' Ca                                                                ,Ricky Martin     ,19-01-17,pa,0 0 0 0 0 0
10,Starboy                                                                     ,The Weeknd       ,19-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,20-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,20-01-17,pa,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,20-01-17,pa,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,20-01-17,pa,0 0 0 0 0 0
