Position,TrackName,Artist,Date,Country,Indicators
8,Shaky Shaky                                                                 ,Daddy Yankee     ,06-01-17,ar,0 0 0 0 0 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,06-01-17,ar,0 0 0 0 0 0
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,06-01-17,ar,0 0 0 0 0 0
1,Chantaje                                                                    ,Shakira          ,07-01-17,ar,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,07-01-17,ar,0 0 0 0 0 0
3,Vente Pa' Ca                                                                ,Ricky Martin     ,07-01-17,ar,0 0 0 0 0 0
4,Cuando Se Pone a Bailar                                                     ,Rombai           ,07-01-17,ar,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,07-01-17,ar,0 0 0 0 0 0
6,Traicionera                                                                 ,Sebastian Yatra  ,07-01-17,ar,0 0 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,07-01-17,ar,0 0 0 0 0 0
8,Shaky Shaky                                                                 ,Daddy Yankee     ,07-01-17,ar,0 0 0 0 0 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,07-01-17,ar,0 0 0 0 0 0
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,07-01-17,ar,0 0 0 0 0 0
1,Chantaje                                                                    ,Shakira          ,08-01-17,ar,0 1 0 0 1 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,08-01-17,ar,0 1 0 0 1 0
3,Cuando Se Pone a Bailar                                                     ,Rombai           ,08-01-17,ar,0 1 0 0 1 0
4,Vente Pa' Ca                                                                ,Ricky Martin     ,08-01-17,ar,0 1 0 0 1 0
5,Safari                                                                      ,J Balvin         ,08-01-17,ar,0 1 0 0 1 0
6,Traicionera                                                                 ,Sebastian Yatra  ,08-01-17,ar,0 1 0 0 1 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,08-01-17,ar,0 1 0 0 1 0
8,Shaky Shaky                                                                 ,Daddy Yankee     ,08-01-17,ar,0 1 0 0 1 0
9,Dile Que Tu Me Quieres                                                      ,Ozuna            ,08-01-17,ar,0 1 0 0 1 0
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,08-01-17,ar,0 1 0 0 1 0
1,Chantaje                                                                    ,Shakira          ,09-01-17,ar,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,09-01-17,ar,0 0 0 0 0 0
3,Vente Pa' Ca                                                                ,Ricky Martin     ,09-01-17,ar,0 0 0 0 0 0
4,Cuando Se Pone a Bailar                                                     ,Rombai           ,09-01-17,ar,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,09-01-17,ar,0 0 0 0 0 0
6,Traicionera                                                                 ,Sebastian Yatra  ,09-01-17,ar,0 0 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,09-01-17,ar,0 0 0 0 0 0
8,Shaky Shaky                                                                 ,Daddy Yankee     ,09-01-17,ar,0 0 0 0 0 0
9,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,09-01-17,ar,0 0 0 0 0 0
10,Dile Que Tu Me Quieres                                                      ,Ozuna            ,09-01-17,ar,0 0 0 0 0 0
1,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,10-01-17,ar,0 0 0 0 0 0
2,Chantaje                                                                    ,Shakira          ,10-01-17,ar,0 0 0 0 0 0
3,Cuando Se Pone a Bailar                                                     ,Rombai           ,10-01-17,ar,0 0 0 0 0 0
4,Vente Pa' Ca                                                                ,Ricky Martin     ,10-01-17,ar,0 0 0 0 0 0
5,Safari                                                                      ,J Balvin         ,10-01-17,ar,0 0 0 0 0 0
6,Traicionera                                                                 ,Sebastian Yatra  ,10-01-17,ar,0 0 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,10-01-17,ar,0 0 0 0 0 0
