Position,TrackName,Artist,Date,Country,Indicators
5,Loka                                                                        ,Simone & Simaria ,07-01-17,br,0 0 0 0 0 0
6,Closer                                                                      ,The Chainsmokers ,07-01-17,br,0 0 0 0 0 0
7,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,07-01-17,br,0 0 0 0 0 0
8,10% - Ao Vivo                                                               ,Maiara & Maraisa ,07-01-17,br,0 0 0 0 0 0
9,Meu Coração Deu PT - Ao Vivo                                              ,Wesley Safadão  ,07-01-17,br,0 0 0 0 0 0
10,Starboy                                                                     ,The Weeknd       ,07-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,08-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,08-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,08-01-17,br,0 0 0 0 0 0
4,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,08-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,08-01-17,br,0 0 0 0 0 0
6,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,08-01-17,br,0 0 0 0 0 0
7,Closer                                                                      ,The Chainsmokers ,08-01-17,br,0 0 0 0 0 0
8,10% - Ao Vivo                                                               ,Maiara & Maraisa ,08-01-17,br,0 0 0 0 0 0
9,Meu Coração Deu PT - Ao Vivo                                              ,Wesley Safadão  ,08-01-17,br,0 0 0 0 0 0
10,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,08-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,09-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,09-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,09-01-17,br,0 0 0 0 0 0
4,Loka                                                                        ,Simone & Simaria ,09-01-17,br,0 0 0 0 0 0
5,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,09-01-17,br,0 0 0 0 0 0
6,Closer                                                                      ,The Chainsmokers ,09-01-17,br,0 0 0 0 0 0
7,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,09-01-17,br,0 0 0 0 0 0
8,Starboy                                                                     ,The Weeknd       ,09-01-17,br,0 0 0 0 0 0
9,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,09-01-17,br,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,09-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,10-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,10-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,10-01-17,br,0 0 0 0 0 0
4,Closer                                                                      ,The Chainsmokers ,10-01-17,br,0 0 0 0 0 0
5,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,10-01-17,br,0 0 0 0 0 0
6,Loka                                                                        ,Simone & Simaria ,10-01-17,br,0 0 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,10-01-17,br,0 0 0 0 0 0
8,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,10-01-17,br,0 0 0 0 0 0
9,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,10-01-17,br,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,10-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,11-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,11-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,11-01-17,br,0 0 0 0 0 0
4,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,11-01-17,br,0 0 0 0 0 0
5,Closer                                                                      ,The Chainsmokers ,11-01-17,br,0 0 0 0 0 0
6,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,11-01-17,br,0 0 0 0 0 0
7,Loka                                                                        ,Simone & Simaria ,11-01-17,br,0 0 0 0 0 0
8,Starboy                                                                     ,The Weeknd       ,11-01-17,br,0 0 0 0 0 0
9,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,11-01-17,br,0 0 0 0 0 0
10,Meu Coração Deu PT - Ao Vivo                                              ,Wesley Safadão  ,11-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,12-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,12-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,12-01-17,br,0 0 0 0 0 0
4,Closer                                                                      ,The Chainsmokers ,12-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,12-01-17,br,0 0 0 0 0 0
6,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,12-01-17,br,0 0 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,12-01-17,br,0 0 0 0 0 0
