Position,Track Name,Artist,Date,Country
7,Scared to Be Lonely                                                         ,Martin Garrix    ,25/02/2017,ch
8,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,25/02/2017,ch
9,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,25/02/2017,ch
10,Chained To The Rhythm                                                       ,Katy Perry       ,25/02/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,26/02/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,26/02/2017,ch
3,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,26/02/2017,ch
4,Something Just Like This                                                    ,The Chainsmokers ,26/02/2017,ch
5,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,26/02/2017,ch
6,Scared to Be Lonely                                                         ,Martin Garrix    ,26/02/2017,ch
7,Paris                                                                       ,The Chainsmokers ,26/02/2017,ch
8,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,26/02/2017,ch
9,Chained To The Rhythm                                                       ,Katy Perry       ,26/02/2017,ch
10,Issues                                                                      ,Julia Michaels   ,26/02/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,27/02/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,27/02/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,27/02/2017,ch
4,Something Just Like This                                                    ,The Chainsmokers ,27/02/2017,ch
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,27/02/2017,ch
6,Scared to Be Lonely                                                         ,Martin Garrix    ,27/02/2017,ch
7,Paris                                                                       ,The Chainsmokers ,27/02/2017,ch
8,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,27/02/2017,ch
9,Chained To The Rhythm                                                       ,Katy Perry       ,27/02/2017,ch
10,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,27/02/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,28/02/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,28/02/2017,ch
3,Something Just Like This                                                    ,The Chainsmokers ,28/02/2017,ch
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,28/02/2017,ch
5,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,28/02/2017,ch
6,Paris                                                                       ,The Chainsmokers ,28/02/2017,ch
7,Scared to Be Lonely                                                         ,Martin Garrix    ,28/02/2017,ch
8,Chained To The Rhythm                                                       ,Katy Perry       ,28/02/2017,ch
9,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,28/02/2017,ch
10,Issues                                                                      ,Julia Michaels   ,28/02/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,01/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,01/03/2017,ch
3,Something Just Like This                                                    ,The Chainsmokers ,01/03/2017,ch
4,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,01/03/2017,ch
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,01/03/2017,ch
6,Scared to Be Lonely                                                         ,Martin Garrix    ,01/03/2017,ch
7,Paris                                                                       ,The Chainsmokers ,01/03/2017,ch
8,Chained To The Rhythm                                                       ,Katy Perry       ,01/03/2017,ch
9,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,01/03/2017,ch
10,Issues                                                                      ,Julia Michaels   ,01/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,02/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,02/03/2017,ch
3,Something Just Like This                                                    ,The Chainsmokers ,02/03/2017,ch
4,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,02/03/2017,ch
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,02/03/2017,ch
6,Paris                                                                       ,The Chainsmokers ,02/03/2017,ch
7,Scared to Be Lonely                                                         ,Martin Garrix    ,02/03/2017,ch
8,Chained To The Rhythm                                                       ,Katy Perry       ,02/03/2017,ch
9,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,02/03/2017,ch
10,Issues                                                                      ,Julia Michaels   ,02/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,03/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,03/03/2017,ch
3,Castle on the Hill                                                          ,Ed Sheeran       ,03/03/2017,ch
4,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,03/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,03/03/2017,ch
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,03/03/2017,ch
7,Paris                                                                       ,The Chainsmokers ,03/03/2017,ch
8,Scared to Be Lonely                                                         ,Martin Garrix    ,03/03/2017,ch
9,Eraser                                                                      ,Ed Sheeran       ,03/03/2017,ch
10,Galway Girl                                                                 ,Ed Sheeran       ,03/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,04/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,04/03/2017,ch
3,Castle on the Hill                                                          ,Ed Sheeran       ,04/03/2017,ch
4,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,04/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,04/03/2017,ch
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,04/03/2017,ch
7,Galway Girl                                                                 ,Ed Sheeran       ,04/03/2017,ch
8,Paris                                                                       ,The Chainsmokers ,04/03/2017,ch
9,Scared to Be Lonely                                                         ,Martin Garrix    ,04/03/2017,ch
10,Perfect                                                                     ,Ed Sheeran       ,04/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,05/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,05/03/2017,ch
3,Castle on the Hill                                                          ,Ed Sheeran       ,05/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,05/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,05/03/2017,ch
6,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,05/03/2017,ch
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,05/03/2017,ch
8,Paris                                                                       ,The Chainsmokers ,05/03/2017,ch
9,Scared to Be Lonely                                                         ,Martin Garrix    ,05/03/2017,ch
10,Perfect                                                                     ,Ed Sheeran       ,05/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,06/03/2017,ch
2,Galway Girl                                                                 ,Ed Sheeran       ,06/03/2017,ch
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,06/03/2017,ch
4,Castle on the Hill                                                          ,Ed Sheeran       ,06/03/2017,ch
5,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,06/03/2017,ch
6,Something Just Like This                                                    ,The Chainsmokers ,06/03/2017,ch
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,06/03/2017,ch
8,Perfect                                                                     ,Ed Sheeran       ,06/03/2017,ch
9,Happier                                                                     ,Ed Sheeran       ,06/03/2017,ch
10,Paris                                                                       ,The Chainsmokers ,06/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,07/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,07/03/2017,ch
3,Galway Girl                                                                 ,Ed Sheeran       ,07/03/2017,ch
4,Castle on the Hill                                                          ,Ed Sheeran       ,07/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,07/03/2017,ch
6,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,07/03/2017,ch
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,07/03/2017,ch
8,Paris                                                                       ,The Chainsmokers ,07/03/2017,ch
9,Perfect                                                                     ,Ed Sheeran       ,07/03/2017,ch
10,Happier                                                                     ,Ed Sheeran       ,07/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,08/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,08/03/2017,ch
3,Galway Girl                                                                 ,Ed Sheeran       ,08/03/2017,ch
4,Castle on the Hill                                                          ,Ed Sheeran       ,08/03/2017,ch
5,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,08/03/2017,ch
6,Something Just Like This                                                    ,The Chainsmokers ,08/03/2017,ch
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,08/03/2017,ch
8,Paris                                                                       ,The Chainsmokers ,08/03/2017,ch
9,Scared to Be Lonely                                                         ,Martin Garrix    ,08/03/2017,ch
10,Stay (with Alessia Cara)                                                    ,Zedd             ,08/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,09/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,09/03/2017,ch
3,Galway Girl                                                                 ,Ed Sheeran       ,09/03/2017,ch
4,Something Just Like This                                                    ,The Chainsmokers ,09/03/2017,ch
5,Castle on the Hill                                                          ,Ed Sheeran       ,09/03/2017,ch
6,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,09/03/2017,ch
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,09/03/2017,ch
8,Paris                                                                       ,The Chainsmokers ,09/03/2017,ch
9,Scared to Be Lonely                                                         ,Martin Garrix    ,09/03/2017,ch
10,Stay (with Alessia Cara)                                                    ,Zedd             ,09/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,10/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,10/03/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,10/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,10/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,10/03/2017,ch
6,Castle on the Hill                                                          ,Ed Sheeran       ,10/03/2017,ch
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,10/03/2017,ch
8,Paris                                                                       ,The Chainsmokers ,10/03/2017,ch
9,Scared to Be Lonely                                                         ,Martin Garrix    ,10/03/2017,ch
10,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,10/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,11/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,11/03/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,11/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,11/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,11/03/2017,ch
6,Castle on the Hill                                                          ,Ed Sheeran       ,11/03/2017,ch
7,Paris                                                                       ,The Chainsmokers ,11/03/2017,ch
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,11/03/2017,ch
9,Scared to Be Lonely                                                         ,Martin Garrix    ,11/03/2017,ch
10,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,11/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,12/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,12/03/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,12/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,12/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,12/03/2017,ch
6,Castle on the Hill                                                          ,Ed Sheeran       ,12/03/2017,ch
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,12/03/2017,ch
8,Paris                                                                       ,The Chainsmokers ,12/03/2017,ch
9,Scared to Be Lonely                                                         ,Martin Garrix    ,12/03/2017,ch
10,Stay (with Alessia Cara)                                                    ,Zedd             ,12/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,13/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,13/03/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,13/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,13/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,13/03/2017,ch
6,Castle on the Hill                                                          ,Ed Sheeran       ,13/03/2017,ch
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,13/03/2017,ch
8,Paris                                                                       ,The Chainsmokers ,13/03/2017,ch
9,Scared to Be Lonely                                                         ,Martin Garrix    ,13/03/2017,ch
10,Stay (with Alessia Cara)                                                    ,Zedd             ,13/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,14/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,14/03/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,14/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,14/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,14/03/2017,ch
6,Castle on the Hill                                                          ,Ed Sheeran       ,14/03/2017,ch
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,14/03/2017,ch
8,Paris                                                                       ,The Chainsmokers ,14/03/2017,ch
9,Stay (with Alessia Cara)                                                    ,Zedd             ,14/03/2017,ch
10,Scared to Be Lonely                                                         ,Martin Garrix    ,14/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,15/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,15/03/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,15/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,15/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,15/03/2017,ch
6,Castle on the Hill                                                          ,Ed Sheeran       ,15/03/2017,ch
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,15/03/2017,ch
8,Paris                                                                       ,The Chainsmokers ,15/03/2017,ch
9,Stay (with Alessia Cara)                                                    ,Zedd             ,15/03/2017,ch
10,Scared to Be Lonely                                                         ,Martin Garrix    ,15/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,16/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,16/03/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,16/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,16/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,16/03/2017,ch
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,16/03/2017,ch
7,Paris                                                                       ,The Chainsmokers ,16/03/2017,ch
8,Castle on the Hill                                                          ,Ed Sheeran       ,16/03/2017,ch
9,Scared to Be Lonely                                                         ,Martin Garrix    ,16/03/2017,ch
10,Stay (with Alessia Cara)                                                    ,Zedd             ,16/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,17/03/2017,ch
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,17/03/2017,ch
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,17/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,17/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,17/03/2017,ch
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,17/03/2017,ch
7,Castle on the Hill                                                          ,Ed Sheeran       ,17/03/2017,ch
8,Paris                                                                       ,The Chainsmokers ,17/03/2017,ch
9,Mask Off                                                                    ,Future           ,17/03/2017,ch
10,Scared to Be Lonely                                                         ,Martin Garrix    ,17/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,18/03/2017,ch
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,18/03/2017,ch
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,18/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,18/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,18/03/2017,ch
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,18/03/2017,ch
7,Paris                                                                       ,The Chainsmokers ,18/03/2017,ch
8,Castle on the Hill                                                          ,Ed Sheeran       ,18/03/2017,ch
9,Scared to Be Lonely                                                         ,Martin Garrix    ,18/03/2017,ch
10,Mask Off                                                                    ,Future           ,18/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,19/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,19/03/2017,ch
3,Galway Girl                                                                 ,Ed Sheeran       ,19/03/2017,ch
4,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,19/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,19/03/2017,ch
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,19/03/2017,ch
7,Castle on the Hill                                                          ,Ed Sheeran       ,19/03/2017,ch
8,Stay (with Alessia Cara)                                                    ,Zedd             ,19/03/2017,ch
9,Paris                                                                       ,The Chainsmokers ,19/03/2017,ch
10,Scared to Be Lonely                                                         ,Martin Garrix    ,19/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,20/03/2017,ch
2,Galway Girl                                                                 ,Ed Sheeran       ,20/03/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,20/03/2017,ch
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,20/03/2017,ch
5,Passionfruit                                                                ,Drake            ,20/03/2017,ch
6,Something Just Like This                                                    ,The Chainsmokers ,20/03/2017,ch
7,Castle on the Hill                                                          ,Ed Sheeran       ,20/03/2017,ch
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,20/03/2017,ch
9,Stay (with Alessia Cara)                                                    ,Zedd             ,20/03/2017,ch
10,Paris                                                                       ,The Chainsmokers ,20/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,21/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,21/03/2017,ch
3,Galway Girl                                                                 ,Ed Sheeran       ,21/03/2017,ch
4,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,21/03/2017,ch
5,Passionfruit                                                                ,Drake            ,21/03/2017,ch
6,Something Just Like This                                                    ,The Chainsmokers ,21/03/2017,ch
7,Castle on the Hill                                                          ,Ed Sheeran       ,21/03/2017,ch
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,21/03/2017,ch
9,Mask Off                                                                    ,Future           ,21/03/2017,ch
10,Stay (with Alessia Cara)                                                    ,Zedd             ,21/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,22/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,22/03/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,22/03/2017,ch
4,Passionfruit                                                                ,Drake            ,22/03/2017,ch
5,Galway Girl                                                                 ,Ed Sheeran       ,22/03/2017,ch
6,Something Just Like This                                                    ,The Chainsmokers ,22/03/2017,ch
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,22/03/2017,ch
8,Mask Off                                                                    ,Future           ,22/03/2017,ch
9,Stay (with Alessia Cara)                                                    ,Zedd             ,22/03/2017,ch
10,Castle on the Hill                                                          ,Ed Sheeran       ,22/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,23/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,23/03/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,23/03/2017,ch
4,Passionfruit                                                                ,Drake            ,23/03/2017,ch
5,Galway Girl                                                                 ,Ed Sheeran       ,23/03/2017,ch
6,Something Just Like This                                                    ,The Chainsmokers ,23/03/2017,ch
7,Mask Off                                                                    ,Future           ,23/03/2017,ch
8,Stay (with Alessia Cara)                                                    ,Zedd             ,23/03/2017,ch
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,23/03/2017,ch
10,Castle on the Hill                                                          ,Ed Sheeran       ,23/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,24/03/2017,ch
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,24/03/2017,ch
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,24/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,24/03/2017,ch
5,Passionfruit                                                                ,Drake            ,24/03/2017,ch
6,Something Just Like This                                                    ,The Chainsmokers ,24/03/2017,ch
7,Mask Off                                                                    ,Future           ,24/03/2017,ch
8,Stay (with Alessia Cara)                                                    ,Zedd             ,24/03/2017,ch
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,24/03/2017,ch
10,Castle on the Hill                                                          ,Ed Sheeran       ,24/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,25/03/2017,ch
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,25/03/2017,ch
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,25/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,25/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,25/03/2017,ch
6,Passionfruit                                                                ,Drake            ,25/03/2017,ch
7,Mask Off                                                                    ,Future           ,25/03/2017,ch
8,Stay (with Alessia Cara)                                                    ,Zedd             ,25/03/2017,ch
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,25/03/2017,ch
10,Paris                                                                       ,The Chainsmokers ,25/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,26/03/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,26/03/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,26/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,26/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,26/03/2017,ch
6,Passionfruit                                                                ,Drake            ,26/03/2017,ch
7,Mask Off                                                                    ,Future           ,26/03/2017,ch
8,Stay (with Alessia Cara)                                                    ,Zedd             ,26/03/2017,ch
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,26/03/2017,ch
10,Paris                                                                       ,The Chainsmokers ,26/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,27/03/2017,ch
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,27/03/2017,ch
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,27/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,27/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,27/03/2017,ch
6,Passionfruit                                                                ,Drake            ,27/03/2017,ch
7,Mask Off                                                                    ,Future           ,27/03/2017,ch
8,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,27/03/2017,ch
9,Stay (with Alessia Cara)                                                    ,Zedd             ,27/03/2017,ch
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,27/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,28/03/2017,ch
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,28/03/2017,ch
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,28/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,28/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,28/03/2017,ch
6,Passionfruit                                                                ,Drake            ,28/03/2017,ch
7,Mask Off                                                                    ,Future           ,28/03/2017,ch
8,Stay (with Alessia Cara)                                                    ,Zedd             ,28/03/2017,ch
9,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,28/03/2017,ch
10,Paris                                                                       ,The Chainsmokers ,28/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,29/03/2017,ch
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,29/03/2017,ch
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,29/03/2017,ch
4,Galway Girl                                                                 ,Ed Sheeran       ,29/03/2017,ch
5,Something Just Like This                                                    ,The Chainsmokers ,29/03/2017,ch
6,Passionfruit                                                                ,Drake            ,29/03/2017,ch
7,Mask Off                                                                    ,Future           ,29/03/2017,ch
8,Stay (with Alessia Cara)                                                    ,Zedd             ,29/03/2017,ch
9,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,29/03/2017,ch
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,29/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,30/03/2017,ch
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,30/03/2017,ch
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,30/03/2017,ch
4,Something Just Like This                                                    ,The Chainsmokers ,30/03/2017,ch
5,Galway Girl                                                                 ,Ed Sheeran       ,30/03/2017,ch
6,Mask Off                                                                    ,Future           ,30/03/2017,ch
7,Passionfruit                                                                ,Drake            ,30/03/2017,ch
8,Stay (with Alessia Cara)                                                    ,Zedd             ,30/03/2017,ch
9,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,30/03/2017,ch
10,Paris                                                                       ,The Chainsmokers ,30/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,31/03/2017,ch
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,31/03/2017,ch
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,31/03/2017,ch
4,Something Just Like This                                                    ,The Chainsmokers ,31/03/2017,ch
5,Mask Off                                                                    ,Future           ,31/03/2017,ch
6,Galway Girl                                                                 ,Ed Sheeran       ,31/03/2017,ch
7,Passionfruit                                                                ,Drake            ,31/03/2017,ch
8,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,31/03/2017,ch
9,Stay (with Alessia Cara)                                                    ,Zedd             ,31/03/2017,ch
10,Scared to Be Lonely                                                         ,Martin Garrix    ,31/03/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,01/04/2017,ch
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,01/04/2017,ch
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,01/04/2017,ch
4,Something Just Like This                                                    ,The Chainsmokers ,01/04/2017,ch
5,Mask Off                                                                    ,Future           ,01/04/2017,ch
6,Galway Girl                                                                 ,Ed Sheeran       ,01/04/2017,ch
7,Passionfruit                                                                ,Drake            ,01/04/2017,ch
8,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,01/04/2017,ch
9,Stay (with Alessia Cara)                                                    ,Zedd             ,01/04/2017,ch
10,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,01/04/2017,ch
1,Shape of You                                                                ,Ed Sheeran       ,02/04/2017,ch
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,02/04/2017,ch
3,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,02/04/2017,ch
4,Something Just Like This                                                    ,The Chainsmokers ,02/04/2017,ch
