Position,Track Name,Artist,Date,Country
7,Nummer 1                                                                    ,Zuna             ,24/03/2017,de
8,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,24/03/2017,de
9,Stay (with Alessia Cara)                                                    ,Zedd             ,24/03/2017,de
10,Passionfruit                                                                ,Drake            ,24/03/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,25/03/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,25/03/2017,de
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,25/03/2017,de
4,Tuesday                                                                     ,Burak Yeter      ,25/03/2017,de
5,Galway Girl                                                                 ,Ed Sheeran       ,25/03/2017,de
6,Something Just Like This                                                    ,The Chainsmokers ,25/03/2017,de
7,Nummer 1                                                                    ,Zuna             ,25/03/2017,de
8,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,25/03/2017,de
9,Stay (with Alessia Cara)                                                    ,Zedd             ,25/03/2017,de
10,Passionfruit                                                                ,Drake            ,25/03/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,26/03/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,26/03/2017,de
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,26/03/2017,de
4,Galway Girl                                                                 ,Ed Sheeran       ,26/03/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,26/03/2017,de
6,Something Just Like This                                                    ,The Chainsmokers ,26/03/2017,de
7,Nummer 1                                                                    ,Zuna             ,26/03/2017,de
8,Stay (with Alessia Cara)                                                    ,Zedd             ,26/03/2017,de
9,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,26/03/2017,de
10,Passionfruit                                                                ,Drake            ,26/03/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,27/03/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,27/03/2017,de
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,27/03/2017,de
4,Galway Girl                                                                 ,Ed Sheeran       ,27/03/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,27/03/2017,de
6,Something Just Like This                                                    ,The Chainsmokers ,27/03/2017,de
7,Nummer 1                                                                    ,Zuna             ,27/03/2017,de
8,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,27/03/2017,de
9,Stay (with Alessia Cara)                                                    ,Zedd             ,27/03/2017,de
10,Passionfruit                                                                ,Drake            ,27/03/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,28/03/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,28/03/2017,de
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,28/03/2017,de
4,Galway Girl                                                                 ,Ed Sheeran       ,28/03/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,28/03/2017,de
6,Something Just Like This                                                    ,The Chainsmokers ,28/03/2017,de
7,Nummer 1                                                                    ,Zuna             ,28/03/2017,de
8,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,28/03/2017,de
9,Stay (with Alessia Cara)                                                    ,Zedd             ,28/03/2017,de
10,Passionfruit                                                                ,Drake            ,28/03/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,29/03/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,29/03/2017,de
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,29/03/2017,de
4,Galway Girl                                                                 ,Ed Sheeran       ,29/03/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,29/03/2017,de
6,Something Just Like This                                                    ,The Chainsmokers ,29/03/2017,de
7,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,29/03/2017,de
8,Nummer 1                                                                    ,Zuna             ,29/03/2017,de
9,Stay (with Alessia Cara)                                                    ,Zedd             ,29/03/2017,de
10,Passionfruit                                                                ,Drake            ,29/03/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,30/03/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,30/03/2017,de
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,30/03/2017,de
4,Tuesday                                                                     ,Burak Yeter      ,30/03/2017,de
5,Galway Girl                                                                 ,Ed Sheeran       ,30/03/2017,de
6,Something Just Like This                                                    ,The Chainsmokers ,30/03/2017,de
7,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,30/03/2017,de
8,Nummer 1                                                                    ,Zuna             ,30/03/2017,de
9,Stay (with Alessia Cara)                                                    ,Zedd             ,30/03/2017,de
10,Passionfruit                                                                ,Drake            ,30/03/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,31/03/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,31/03/2017,de
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,31/03/2017,de
4,Tuesday                                                                     ,Burak Yeter      ,31/03/2017,de
5,Galway Girl                                                                 ,Ed Sheeran       ,31/03/2017,de
6,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,31/03/2017,de
7,Something Just Like This                                                    ,The Chainsmokers ,31/03/2017,de
8,Nummer 1                                                                    ,Zuna             ,31/03/2017,de
9,Stay (with Alessia Cara)                                                    ,Zedd             ,31/03/2017,de
10,Scared to Be Lonely                                                         ,Martin Garrix    ,31/03/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,01/04/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,01/04/2017,de
3,Tuesday                                                                     ,Burak Yeter      ,01/04/2017,de
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,01/04/2017,de
5,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,01/04/2017,de
6,Galway Girl                                                                 ,Ed Sheeran       ,01/04/2017,de
7,Something Just Like This                                                    ,The Chainsmokers ,01/04/2017,de
8,Nummer 1                                                                    ,Zuna             ,01/04/2017,de
9,Stay (with Alessia Cara)                                                    ,Zedd             ,01/04/2017,de
10,Scared to Be Lonely                                                         ,Martin Garrix    ,01/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,02/04/2017,de
2,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,02/04/2017,de
3,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,02/04/2017,de
4,Tuesday                                                                     ,Burak Yeter      ,02/04/2017,de
5,Something Just Like This                                                    ,The Chainsmokers ,02/04/2017,de
6,Galway Girl                                                                 ,Ed Sheeran       ,02/04/2017,de
7,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,02/04/2017,de
8,Nummer 1                                                                    ,Zuna             ,02/04/2017,de
9,Stay (with Alessia Cara)                                                    ,Zedd             ,02/04/2017,de
10,Scared to Be Lonely                                                         ,Martin Garrix    ,02/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,03/04/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,03/04/2017,de
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,03/04/2017,de
4,Tuesday                                                                     ,Burak Yeter      ,03/04/2017,de
5,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,03/04/2017,de
6,Galway Girl                                                                 ,Ed Sheeran       ,03/04/2017,de
7,Something Just Like This                                                    ,The Chainsmokers ,03/04/2017,de
8,Nummer 1                                                                    ,Zuna             ,03/04/2017,de
9,Stay (with Alessia Cara)                                                    ,Zedd             ,03/04/2017,de
10,Mask Off                                                                    ,Future           ,03/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,04/04/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,04/04/2017,de
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,04/04/2017,de
4,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,04/04/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,04/04/2017,de
6,Galway Girl                                                                 ,Ed Sheeran       ,04/04/2017,de
7,Something Just Like This                                                    ,The Chainsmokers ,04/04/2017,de
8,Nummer 1                                                                    ,Zuna             ,04/04/2017,de
9,Stay (with Alessia Cara)                                                    ,Zedd             ,04/04/2017,de
10,Mask Off                                                                    ,Future           ,04/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,05/04/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,05/04/2017,de
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,05/04/2017,de
4,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,05/04/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,05/04/2017,de
6,Galway Girl                                                                 ,Ed Sheeran       ,05/04/2017,de
7,Something Just Like This                                                    ,The Chainsmokers ,05/04/2017,de
8,Nummer 1                                                                    ,Zuna             ,05/04/2017,de
9,Stay (with Alessia Cara)                                                    ,Zedd             ,05/04/2017,de
10,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,05/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,06/04/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,06/04/2017,de
3,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,06/04/2017,de
4,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,06/04/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,06/04/2017,de
6,Galway Girl                                                                 ,Ed Sheeran       ,06/04/2017,de
7,Something Just Like This                                                    ,The Chainsmokers ,06/04/2017,de
8,Nummer 1                                                                    ,Zuna             ,06/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,06/04/2017,de
10,Stay (with Alessia Cara)                                                    ,Zedd             ,06/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,07/04/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,07/04/2017,de
3,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,07/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,07/04/2017,de
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,07/04/2017,de
6,Tuesday                                                                     ,Burak Yeter      ,07/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,07/04/2017,de
8,Nummer 1                                                                    ,Zuna             ,07/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,07/04/2017,de
10,Mask Off                                                                    ,Future           ,07/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,08/04/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,08/04/2017,de
3,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,08/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,08/04/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,08/04/2017,de
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,08/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,08/04/2017,de
8,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,08/04/2017,de
9,Paris                                                                       ,The Chainsmokers ,08/04/2017,de
10,Mask Off                                                                    ,Future           ,08/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,09/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,09/04/2017,de
3,Something Just Like This                                                    ,The Chainsmokers ,09/04/2017,de
4,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,09/04/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,09/04/2017,de
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,09/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,09/04/2017,de
8,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,09/04/2017,de
9,Mask Off                                                                    ,Future           ,09/04/2017,de
10,Paris                                                                       ,The Chainsmokers ,09/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,10/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,10/04/2017,de
3,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,10/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,10/04/2017,de
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,10/04/2017,de
6,Tuesday                                                                     ,Burak Yeter      ,10/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,10/04/2017,de
8,Mask Off                                                                    ,Future           ,10/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,10/04/2017,de
10,Nummer 1                                                                    ,Zuna             ,10/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,11/04/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,11/04/2017,de
3,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,11/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,11/04/2017,de
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,11/04/2017,de
6,Tuesday                                                                     ,Burak Yeter      ,11/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,11/04/2017,de
8,Mask Off                                                                    ,Future           ,11/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,11/04/2017,de
10,Nummer 1                                                                    ,Zuna             ,11/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,12/04/2017,de
2,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,12/04/2017,de
3,Something Just Like This                                                    ,The Chainsmokers ,12/04/2017,de
4,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,12/04/2017,de
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,12/04/2017,de
6,Tuesday                                                                     ,Burak Yeter      ,12/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,12/04/2017,de
8,Mask Off                                                                    ,Future           ,12/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,12/04/2017,de
10,Paris                                                                       ,The Chainsmokers ,12/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,13/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,13/04/2017,de
3,Something Just Like This                                                    ,The Chainsmokers ,13/04/2017,de
4,Tuesday                                                                     ,Burak Yeter      ,13/04/2017,de
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,13/04/2017,de
6,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,13/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,13/04/2017,de
8,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,13/04/2017,de
9,Mask Off                                                                    ,Future           ,13/04/2017,de
10,Paris                                                                       ,The Chainsmokers ,13/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,14/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,14/04/2017,de
3,Something Just Like This                                                    ,The Chainsmokers ,14/04/2017,de
4,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,14/04/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,14/04/2017,de
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,14/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,14/04/2017,de
8,Nummer 1                                                                    ,Zuna             ,14/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,14/04/2017,de
10,Mask Off                                                                    ,Future           ,14/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,15/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,15/04/2017,de
3,Tuesday                                                                     ,Burak Yeter      ,15/04/2017,de
4,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,15/04/2017,de
5,Something Just Like This                                                    ,The Chainsmokers ,15/04/2017,de
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,15/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,15/04/2017,de
8,Nummer 1                                                                    ,Zuna             ,15/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,15/04/2017,de
10,Mask Off                                                                    ,Future           ,15/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,16/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,16/04/2017,de
3,Tuesday                                                                     ,Burak Yeter      ,16/04/2017,de
4,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,16/04/2017,de
5,Something Just Like This                                                    ,The Chainsmokers ,16/04/2017,de
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,16/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,16/04/2017,de
8,Nummer 1                                                                    ,Zuna             ,16/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,16/04/2017,de
10,Mask Off                                                                    ,Future           ,16/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,17/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,17/04/2017,de
3,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,17/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,17/04/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,17/04/2017,de
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,17/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,17/04/2017,de
8,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,17/04/2017,de
9,Nummer 1                                                                    ,Zuna             ,17/04/2017,de
10,Mask Off                                                                    ,Future           ,17/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,18/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,18/04/2017,de
3,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,18/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,18/04/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,18/04/2017,de
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,18/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,18/04/2017,de
8,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,18/04/2017,de
9,Nummer 1                                                                    ,Zuna             ,18/04/2017,de
10,Mask Off                                                                    ,Future           ,18/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,19/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,19/04/2017,de
3,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,19/04/2017,de
4,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,19/04/2017,de
5,Something Just Like This                                                    ,The Chainsmokers ,19/04/2017,de
6,Tuesday                                                                     ,Burak Yeter      ,19/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,19/04/2017,de
8,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,19/04/2017,de
9,Nummer 1                                                                    ,Zuna             ,19/04/2017,de
10,HUMBLE.                                                                     ,Kendrick Lamar   ,19/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,20/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,20/04/2017,de
3,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,20/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,20/04/2017,de
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,20/04/2017,de
6,Tuesday                                                                     ,Burak Yeter      ,20/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,20/04/2017,de
8,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,20/04/2017,de
9,Nummer 1                                                                    ,Zuna             ,20/04/2017,de
10,Mask Off                                                                    ,Future           ,20/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,21/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,21/04/2017,de
3,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,21/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,21/04/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,21/04/2017,de
6,Despacito - Remix                                                           ,Luis Fonsi       ,21/04/2017,de
7,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,21/04/2017,de
8,Galway Girl                                                                 ,Ed Sheeran       ,21/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,21/04/2017,de
10,Nummer 1                                                                    ,Zuna             ,21/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,22/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,22/04/2017,de
3,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,22/04/2017,de
4,Tuesday                                                                     ,Burak Yeter      ,22/04/2017,de
5,Something Just Like This                                                    ,The Chainsmokers ,22/04/2017,de
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,22/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,22/04/2017,de
8,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,22/04/2017,de
9,Despacito - Remix                                                           ,Luis Fonsi       ,22/04/2017,de
10,Nummer 1                                                                    ,Zuna             ,22/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,23/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,23/04/2017,de
3,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,23/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,23/04/2017,de
5,Despacito - Remix                                                           ,Luis Fonsi       ,23/04/2017,de
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,23/04/2017,de
7,Galway Girl                                                                 ,Ed Sheeran       ,23/04/2017,de
8,Tuesday                                                                     ,Burak Yeter      ,23/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,23/04/2017,de
10,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,23/04/2017,de
1,Shape of You                                                                ,Ed Sheeran       ,24/04/2017,de
2,Despacito - Remix                                                           ,Luis Fonsi       ,24/04/2017,de
3,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,24/04/2017,de
4,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,24/04/2017,de
5,Something Just Like This                                                    ,The Chainsmokers ,24/04/2017,de
6,Tuesday                                                                     ,Burak Yeter      ,24/04/2017,de
7,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,24/04/2017,de
8,Galway Girl                                                                 ,Ed Sheeran       ,24/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,24/04/2017,de
10,Mask Off                                                                    ,Future           ,24/04/2017,de
1,Despacito - Remix                                                           ,Luis Fonsi       ,25/04/2017,de
2,Shape of You                                                                ,Ed Sheeran       ,25/04/2017,de
3,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,25/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,25/04/2017,de
5,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,25/04/2017,de
6,Tuesday                                                                     ,Burak Yeter      ,25/04/2017,de
7,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,25/04/2017,de
8,Galway Girl                                                                 ,Ed Sheeran       ,25/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,25/04/2017,de
10,Mask Off                                                                    ,Future           ,25/04/2017,de
1,Despacito - Remix                                                           ,Luis Fonsi       ,26/04/2017,de
2,Shape of You                                                                ,Ed Sheeran       ,26/04/2017,de
3,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,26/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,26/04/2017,de
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,26/04/2017,de
6,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,26/04/2017,de
7,Tuesday                                                                     ,Burak Yeter      ,26/04/2017,de
8,Galway Girl                                                                 ,Ed Sheeran       ,26/04/2017,de
9,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,26/04/2017,de
10,Mask Off                                                                    ,Future           ,26/04/2017,de
1,Despacito - Remix                                                           ,Luis Fonsi       ,27/04/2017,de
2,Shape of You                                                                ,Ed Sheeran       ,27/04/2017,de
3,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,27/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,27/04/2017,de
5,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,27/04/2017,de
6,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,27/04/2017,de
7,Tuesday                                                                     ,Burak Yeter      ,27/04/2017,de
8,Mask Off                                                                    ,Future           ,27/04/2017,de
9,Galway Girl                                                                 ,Ed Sheeran       ,27/04/2017,de
10,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,27/04/2017,de
1,Despacito - Remix                                                           ,Luis Fonsi       ,28/04/2017,de
2,Shape of You                                                                ,Ed Sheeran       ,28/04/2017,de
3,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,28/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,28/04/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,28/04/2017,de
6,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,28/04/2017,de
7,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,28/04/2017,de
8,Mask Off                                                                    ,Future           ,28/04/2017,de
9,Galway Girl                                                                 ,Ed Sheeran       ,28/04/2017,de
10,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,28/04/2017,de
1,Despacito - Remix                                                           ,Luis Fonsi       ,29/04/2017,de
2,Shape of You                                                                ,Ed Sheeran       ,29/04/2017,de
3,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,29/04/2017,de
4,Something Just Like This                                                    ,The Chainsmokers ,29/04/2017,de
5,Tuesday                                                                     ,Burak Yeter      ,29/04/2017,de
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,29/04/2017,de
7,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,29/04/2017,de
8,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,29/04/2017,de
9,Galway Girl                                                                 ,Ed Sheeran       ,29/04/2017,de
10,Mask Off                                                                    ,Future           ,29/04/2017,de
1,Despacito - Remix                                                           ,Luis Fonsi       ,30/04/2017,de
2,Swalla (feat. Nicki Minaj & Ty Dolla $ign)                                  ,Jason Derulo     ,30/04/2017,de
3,Shape of You                                                                ,Ed Sheeran       ,30/04/2017,de
4,Tuesday                                                                     ,Burak Yeter      ,30/04/2017,de
5,Something Just Like This                                                    ,The Chainsmokers ,30/04/2017,de
6,It Ain't Me (with Selena Gomez)                                             ,Kygo             ,30/04/2017,de
7,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,30/04/2017,de
8,Symphony (feat. Zara Larsson)                                               ,Clean Bandit     ,30/04/2017,de
9,Galway Girl                                                                 ,Ed Sheeran       ,30/04/2017,de
10,Mask Off                                                                    ,Future           ,30/04/2017,de
1,Despacito - Remix                                                           ,Luis Fonsi       ,01/05/2017,de
