Position,TrackName,Artist,Date,Country,Indicators
5,Starboy                                                                     ,The Weeknd       ,07-01-17,hu,0 0 0 0 0 0
6,Let Me Love You                                                             ,DJ Snake         ,07-01-17,hu,0 0 0 0 0 0
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,07-01-17,hu,0 0 0 0 0 0
8,Don't Wanna Know                                                            ,Maroon 5         ,07-01-17,hu,0 0 0 0 0 0
9,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,07-01-17,hu,0 0 0 0 0 0
10,I Feel It Coming                                                            ,The Weeknd       ,07-01-17,hu,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,08-01-17,hu,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,08-01-17,hu,0 0 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,08-01-17,hu,0 0 0 0 0 0
4,Starboy                                                                     ,The Weeknd       ,08-01-17,hu,0 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,08-01-17,hu,0 0 0 0 0 0
6,Closer                                                                      ,The Chainsmokers ,08-01-17,hu,0 0 0 0 0 0
7,Let Me Love You                                                             ,DJ Snake         ,08-01-17,hu,0 0 0 0 0 0
8,Don't Wanna Know                                                            ,Maroon 5         ,08-01-17,hu,0 0 0 0 0 0
9,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,08-01-17,hu,0 0 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,08-01-17,hu,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,09-01-17,hu,0 0 1 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,09-01-17,hu,0 0 1 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,09-01-17,hu,0 0 1 0 0 0
