Position,Track Name,Artist,Date,Country
1,Shape of You                                                                ,Ed Sheeran       ,22/01/2017,my
2,Paris                                                                       ,The Chainsmokers ,22/01/2017,my
3,Say You Won't Let Go                                                        ,James Arthur     ,22/01/2017,my
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,22/01/2017,my
5,Closer                                                                      ,The Chainsmokers ,22/01/2017,my
6,Starboy                                                                     ,The Weeknd       ,22/01/2017,my
7,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,22/01/2017,my
8,Don't Wanna Know                                                            ,Maroon 5         ,22/01/2017,my
9,All We Know                                                                 ,The Chainsmokers ,22/01/2017,my
10,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,22/01/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,23/01/2017,my
2,Paris                                                                       ,The Chainsmokers ,23/01/2017,my
3,Say You Won't Let Go                                                        ,James Arthur     ,23/01/2017,my
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,23/01/2017,my
5,Closer                                                                      ,The Chainsmokers ,23/01/2017,my
6,Starboy                                                                     ,The Weeknd       ,23/01/2017,my
7,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,23/01/2017,my
8,Don't Wanna Know                                                            ,Maroon 5         ,23/01/2017,my
9,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,23/01/2017,my
10,All We Know                                                                 ,The Chainsmokers ,23/01/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,24/01/2017,my
2,Paris                                                                       ,The Chainsmokers ,24/01/2017,my
3,Say You Won't Let Go                                                        ,James Arthur     ,24/01/2017,my
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,24/01/2017,my
5,Closer                                                                      ,The Chainsmokers ,24/01/2017,my
6,Starboy                                                                     ,The Weeknd       ,24/01/2017,my
7,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,24/01/2017,my
8,Don't Wanna Know                                                            ,Maroon 5         ,24/01/2017,my
9,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,24/01/2017,my
10,All Time Low                                                                ,Jon Bellion      ,24/01/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,25/01/2017,my
2,Paris                                                                       ,The Chainsmokers ,25/01/2017,my
3,Say You Won't Let Go                                                        ,James Arthur     ,25/01/2017,my
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,25/01/2017,my
5,Closer                                                                      ,The Chainsmokers ,25/01/2017,my
6,Starboy                                                                     ,The Weeknd       ,25/01/2017,my
