Position,TrackName,Artist,Date,Country,Indicators
8,Assenzio                                                                    ,J-AX             ,07/01/2017,it,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,07/01/2017,it,0 0 0 0 0 0
10,Chantaje                                                                    ,Shakira          ,07/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,08/01/2017,it,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,08/01/2017,it,0 0 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,08/01/2017,it,0 0 0 0 0 0
4,Closer                                                                      ,The Chainsmokers ,08/01/2017,it,0 0 0 0 0 0
5,Assenzio                                                                    ,J-AX             ,08/01/2017,it,0 0 0 0 0 0
6,Human                                                                       ,Rag'n'Bone Man   ,08/01/2017,it,0 0 0 0 0 0
7,Let Me Love You                                                             ,DJ Snake         ,08/01/2017,it,0 0 0 0 0 0
8,Tutto Molto Interessante                                                    ,Fabio Rovazzi    ,08/01/2017,it,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,08/01/2017,it,0 0 0 0 0 0
10,Chantaje                                                                    ,Shakira          ,08/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,09/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,09/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,09/01/2017,it,0 0 0 0 0 0
4,Closer                                                                      ,The Chainsmokers ,09/01/2017,it,0 0 0 0 0 0
5,Assenzio                                                                    ,J-AX             ,09/01/2017,it,0 0 0 0 0 0
6,Human                                                                       ,Rag'n'Bone Man   ,09/01/2017,it,0 0 0 0 0 0
7,Let Me Love You                                                             ,DJ Snake         ,09/01/2017,it,0 0 0 0 0 0
8,Don't Wanna Know                                                            ,Maroon 5         ,09/01/2017,it,0 0 0 0 0 0
9,Chantaje                                                                    ,Shakira          ,09/01/2017,it,0 0 0 0 0 0
10,Tutto Molto Interessante                                                    ,Fabio Rovazzi    ,09/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,10/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,10/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,10/01/2017,it,0 0 0 0 0 0
4,Closer                                                                      ,The Chainsmokers ,10/01/2017,it,0 0 0 0 0 0
5,Let Me Love You                                                             ,DJ Snake         ,10/01/2017,it,0 0 0 0 0 0
6,Don't Wanna Know                                                            ,Maroon 5         ,10/01/2017,it,0 0 0 0 0 0
7,Assenzio                                                                    ,J-AX             ,10/01/2017,it,0 0 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,10/01/2017,it,0 0 0 0 0 0
9,Tutto Molto Interessante                                                    ,Fabio Rovazzi    ,10/01/2017,it,0 0 0 0 0 0
10,Starboy                                                                     ,The Weeknd       ,10/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,11/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,11/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,11/01/2017,it,0 0 0 0 0 0
4,Closer                                                                      ,The Chainsmokers ,11/01/2017,it,0 0 0 0 0 0
5,Assenzio                                                                    ,J-AX             ,11/01/2017,it,0 0 0 0 0 0
6,Human                                                                       ,Rag'n'Bone Man   ,11/01/2017,it,0 0 0 0 0 0
7,Let Me Love You                                                             ,DJ Snake         ,11/01/2017,it,0 0 0 0 0 0
8,Don't Wanna Know                                                            ,Maroon 5         ,11/01/2017,it,0 0 0 0 0 0
9,Chantaje                                                                    ,Shakira          ,11/01/2017,it,0 0 0 0 0 0
10,Tutto Molto Interessante                                                    ,Fabio Rovazzi    ,11/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,12/01/2017,it,0 1 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,12/01/2017,it,0 1 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,12/01/2017,it,0 1 0 0 0 0
4,Closer                                                                      ,The Chainsmokers ,12/01/2017,it,0 1 0 0 0 0
5,Assenzio                                                                    ,J-AX             ,12/01/2017,it,0 1 0 0 0 0
6,Human                                                                       ,Rag'n'Bone Man   ,12/01/2017,it,0 1 0 0 0 0
7,Let Me Love You                                                             ,DJ Snake         ,12/01/2017,it,0 1 0 0 0 0
8,Don't Wanna Know                                                            ,Maroon 5         ,12/01/2017,it,0 1 0 0 0 0
9,Chantaje                                                                    ,Shakira          ,12/01/2017,it,0 1 0 0 0 0
