Position,TrackName,Artist,Date,Country,Indicators
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,11-01-17,ie,0 1 0 0 0 0
4,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,11-01-17,ie,0 1 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,11-01-17,ie,0 1 0 0 0 0
6,Touch                                                                       ,Little Mix       ,11-01-17,ie,0 1 0 0 0 0
7,Say You Won't Let Go                                                        ,James Arthur     ,11-01-17,ie,0 1 0 0 0 0
8,Starboy                                                                     ,The Weeknd       ,11-01-17,ie,0 1 0 0 0 0
9,Just Hold On                                                                ,Steve Aoki       ,11-01-17,ie,0 1 0 0 0 0
10,All Night                                                                   ,The Vamps        ,11-01-17,ie,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,12-01-17,ie,0 1 1 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,12-01-17,ie,0 1 1 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,12-01-17,ie,0 1 1 0 0 0
4,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,12-01-17,ie,0 1 1 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,12-01-17,ie,0 1 1 0 0 0
6,Touch                                                                       ,Little Mix       ,12-01-17,ie,0 1 1 0 0 0
7,Say You Won't Let Go                                                        ,James Arthur     ,12-01-17,ie,0 1 1 0 0 0
8,Starboy                                                                     ,The Weeknd       ,12-01-17,ie,0 1 1 0 0 0
9,Just Hold On                                                                ,Steve Aoki       ,12-01-17,ie,0 1 1 0 0 0
10,All Night                                                                   ,The Vamps        ,12-01-17,ie,0 1 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,13-01-17,ie,0 1 1 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,13-01-17,ie,0 1 1 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,13-01-17,ie,0 1 1 0 0 0
4,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,13-01-17,ie,0 1 1 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,13-01-17,ie,0 1 1 0 0 0
6,Starboy                                                                     ,The Weeknd       ,13-01-17,ie,0 1 1 0 0 0
7,Touch                                                                       ,Little Mix       ,13-01-17,ie,0 1 1 0 0 0
8,Say You Won't Let Go                                                        ,James Arthur     ,13-01-17,ie,0 1 1 0 0 0
9,All Night                                                                   ,The Vamps        ,13-01-17,ie,0 1 1 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,13-01-17,ie,0 1 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,14-01-17,ie,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,14-01-17,ie,0 1 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,14-01-17,ie,0 1 0 0 0 0
4,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,14-01-17,ie,0 1 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,14-01-17,ie,0 1 0 0 0 0
6,Touch                                                                       ,Little Mix       ,14-01-17,ie,0 1 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,14-01-17,ie,0 1 0 0 0 0
8,All Night                                                                   ,The Vamps        ,14-01-17,ie,0 1 0 0 0 0
9,Just Hold On                                                                ,Steve Aoki       ,14-01-17,ie,0 1 0 0 0 0
10,Say You Won't Let Go                                                        ,James Arthur     ,14-01-17,ie,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,15-01-17,ie,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,15-01-17,ie,0 1 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,15-01-17,ie,0 1 0 0 0 0
4,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,15-01-17,ie,0 1 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,15-01-17,ie,0 1 0 0 0 0
6,Paris                                                                       ,The Chainsmokers ,15-01-17,ie,0 1 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,15-01-17,ie,0 1 0 0 0 0
8,Say You Won't Let Go                                                        ,James Arthur     ,15-01-17,ie,0 1 0 0 0 0
9,Touch                                                                       ,Little Mix       ,15-01-17,ie,0 1 0 0 0 0
10,All Night                                                                   ,The Vamps        ,15-01-17,ie,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,16-01-17,ie,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,16-01-17,ie,0 1 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,16-01-17,ie,0 1 0 0 0 0
4,Paris                                                                       ,The Chainsmokers ,16-01-17,ie,0 1 0 0 0 0
5,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,16-01-17,ie,0 1 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,16-01-17,ie,0 1 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,16-01-17,ie,0 1 0 0 0 0
8,Touch                                                                       ,Little Mix       ,16-01-17,ie,0 1 0 0 0 0
9,Say You Won't Let Go                                                        ,James Arthur     ,16-01-17,ie,0 1 0 0 0 0
10,Don't Wanna Know                                                            ,Maroon 5         ,16-01-17,ie,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,17-01-17,ie,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,17-01-17,ie,0 1 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,17-01-17,ie,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,17-01-17,ie,0 1 0 0 0 0
5,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,17-01-17,ie,0 1 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,17-01-17,ie,0 1 0 0 0 0
7,Touch                                                                       ,Little Mix       ,17-01-17,ie,0 1 0 0 0 0
8,Say You Won't Let Go                                                        ,James Arthur     ,17-01-17,ie,0 1 0 0 0 0
9,Starboy                                                                     ,The Weeknd       ,17-01-17,ie,0 1 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,17-01-17,ie,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,18-01-17,ie,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,18-01-17,ie,0 1 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,18-01-17,ie,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,18-01-17,ie,0 1 0 0 0 0
5,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,18-01-17,ie,0 1 0 0 0 0
6,Touch                                                                       ,Little Mix       ,18-01-17,ie,0 1 0 0 0 0
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,18-01-17,ie,0 1 0 0 0 0
8,Say You Won't Let Go                                                        ,James Arthur     ,18-01-17,ie,0 1 0 0 0 0
9,Just Hold On                                                                ,Steve Aoki       ,18-01-17,ie,0 1 0 0 0 0
10,I Would Like                                                                ,Zara Larsson     ,18-01-17,ie,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,19-01-17,ie,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,19-01-17,ie,0 1 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,19-01-17,ie,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19-01-17,ie,0 1 0 0 0 0
5,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,19-01-17,ie,0 1 0 0 0 0
6,Touch                                                                       ,Little Mix       ,19-01-17,ie,0 1 0 0 0 0
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,19-01-17,ie,0 1 0 0 0 0
8,Just Hold On                                                                ,Steve Aoki       ,19-01-17,ie,0 1 0 0 0 0
9,Say You Won't Let Go                                                        ,James Arthur     ,19-01-17,ie,0 1 0 0 0 0
10,I Would Like                                                                ,Zara Larsson     ,19-01-17,ie,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,20-01-17,ie,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,20-01-17,ie,0 1 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,20-01-17,ie,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20-01-17,ie,0 1 0 0 0 0
5,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,20-01-17,ie,0 1 0 0 0 0
6,Touch                                                                       ,Little Mix       ,20-01-17,ie,0 1 0 0 0 0
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,20-01-17,ie,0 1 0 0 0 0
8,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,20-01-17,ie,0 1 0 0 0 0
9,Just Hold On                                                                ,Steve Aoki       ,20-01-17,ie,0 1 0 0 0 0
10,Starboy                                                                     ,The Weeknd       ,20-01-17,ie,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,21-01-17,ie,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,21-01-17,ie,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,21-01-17,ie,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,21-01-17,ie,0 0 0 0 0 0
5,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,21-01-17,ie,0 0 0 0 0 0
6,Touch                                                                       ,Little Mix       ,21-01-17,ie,0 0 0 0 0 0
7,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,21-01-17,ie,0 0 0 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,21-01-17,ie,0 0 0 0 0 0
9,Just Hold On                                                                ,Steve Aoki       ,21-01-17,ie,0 0 0 0 0 0
10,I Would Like                                                                ,Zara Larsson     ,21-01-17,ie,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,22-01-17,ie,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,22-01-17,ie,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,22-01-17,ie,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,22-01-17,ie,0 0 0 0 0 0
5,Touch                                                                       ,Little Mix       ,22-01-17,ie,0 0 0 0 0 0
6,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,22-01-17,ie,0 0 0 0 0 0
7,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,22-01-17,ie,0 0 0 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,22-01-17,ie,0 0 0 0 0 0
9,Say You Won't Let Go                                                        ,James Arthur     ,22-01-17,ie,0 0 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,22-01-17,ie,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,23-01-17,ie,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,23-01-17,ie,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,23-01-17,ie,0 0 0 0 0 0
4,You Don't Know Me - Radio Edit                                              ,Jax Jones        ,23-01-17,ie,0 0 0 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,23-01-17,ie,0 0 0 0 0 0
6,Touch                                                                       ,Little Mix       ,23-01-17,ie,0 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,23-01-17,ie,0 0 0 0 0 0
