STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Country
787190,99999,20170209,66.4,13,51.3,12,1013.9,5,836.3,5,7.3,13,5.5,13,12,999.9,   86.0*,  44.6*, 0.00G,999.9,100000,hn
787190,99999,20170210,66,13,56.6,13,1015.5,4,838.3,4,7.6,13,6.3,13,9.9,999.9,   69.8*,  59.0*, 0.00G,999.9,0,hn
787190,99999,20170211,63.7,13,54.6,13,1015.4,5,838.1,5,8.1,13,8.8,13,12,999.9,71.1,56.1, 0.00G,999.9,0,hn
787190,99999,20170212,63.2,13,54.3,13,1015,5,836.4,4,8.1,13,5.4,13,6,999.9,70.2,52.2, 0.00G,999.9,0,hn
787190,99999,20170213,63.2,13,42.5,13,1012.9,5,835.4,5,8.8,12,5.7,13,9.9,999.9,   73.4*,  48.2*, 0.00G,999.9,0,hn
787190,99999,20170215,71.8,9,50.1,8,9999.9,0,9999.9,0,8.3,9,4.4,9,6,999.9,   75.2*,  60.8*, 0.00I,999.9,0,hn
787190,99999,20170216,66,13,48.7,13,1014.7,5,837.1,5,9,11,3.2,13,6,999.9,77.4,37.4, 0.00G,999.9,0,hn
787190,99999,20170217,65.4,13,54,13,1015.2,5,837.1,5,6.7,13,1.4,13,4.1,999.9,76.1,43.5, 0.00G,999.9,0,hn
787190,99999,20170218,67.1,13,57,13,1012.3,5,835.8,5,8.1,13,3.1,13,4.1,999.9,   74.1*,  58.6*, 0.00G,999.9,0,hn
787190,99999,20170219,66.7,12,52.9,12,9999.9,0,9999.9,0,6.4,12,2.3,12,6,999.9,   78.8*,  48.0*, 0.00G,999.9,100000,hn
787190,99999,20170220,66.4,13,51.8,13,1012.9,5,835.9,4,7.6,13,1.8,13,6,999.9,78.3,47.3, 0.00G,999.9,0,hn
787190,99999,20170221,66.3,12,52.8,12,1012.4,5,835.7,5,6.7,12,2.4,12,6,999.9,   77.0*,  47.8*, 0.00G,999.9,100000,hn
787190,99999,20170222,64.5,13,56.2,13,9999.9,0,9999.9,0,7.2,13,1.4,13,4.1,999.9,77.4,47.3, 0.00G,999.9,0,hn
787190,99999,20170223,66,13,54.3,13,1011,5,833.6,5,8.1,13,3.3,13,6,999.9,   75.2*,  43.7*, 0.00G,999.9,0,hn
