STN--- WBAN   YEARMODA    TEMP       DEWP      SLP        STP       VISIB      WDSP     MXSPD   GUST    MAX     MIN   PRCP   SNDP   FRSHTT 
065900 99999  20170204    39.5 24    37.4 24  9999.9  0  9999.9  0    5.6 23    9.2 24   20.0   24.1    41.0*   37.2   0.22G 999.9  010000 
065900 99999  20170205    37.9 24    37.1 24  9999.9  0  9999.9  0    4.6 24    5.4 24   11.7  999.9    39.6    33.8*  0.34G 999.9  110000 
065900 99999  20170206    40.1 24    36.8 24  9999.9  0  9999.9  0    4.6 24    4.7 24    9.7  999.9    46.2    35.6*  0.09G 999.9  110000 
065900 99999  20170207    37.6 24    36.7 24  9999.9  0  9999.9  0    2.9 24    4.2 24    7.0  999.9    39.2*   36.7   0.03G 999.9  010000 
065900 99999  20170208    37.1 24    35.5 24  9999.9  0  9999.9  0    2.0 24    5.3 24    9.7  999.9    39.2*   33.8*  0.11G 999.9  110000 
065900 99999  20170209    32.3 24    26.7 24  9999.9  0  9999.9  0    4.6 23    8.5 24   11.7  999.9    35.6    30.2*  0.00G 999.9  000000 
065900 99999  20170210    30.8 24    25.6 24  9999.9  0  9999.9  0    4.0 24    7.0 24    9.9  999.9    34.2    28.4*  0.00G 999.9  001000 
065900 99999  20170211    32.4 24    32.0 24  9999.9  0  9999.9  0    0.8 24    4.0 24    7.8  999.9    35.6*   30.0   0.04F   0.4  111000 
065900 99999  20170212    37.8 24    35.8 24  9999.9  0  9999.9  0    2.7 24    7.5 24   15.5  999.9    45.3    32.0*  0.02F 999.9  110000 
065900 99999  20170213    34.5 24    29.1 24  9999.9  0  9999.9  0    3.9 20   12.0 24   18.1  999.9    41.2    28.4*  0.00G 999.9  000000 
065900 99999  20170214    38.1 24    27.7 24  9999.9  0  9999.9  0    7.4  6    4.7 24    9.7  999.9    50.0*   28.4   0.00G 999.9  000000 
065900 99999  20170215    43.7 24    34.3 24  9999.9  0  9999.9  0    4.6 23    3.6 24    6.0  999.9    53.8    32.9   0.00G 999.9  000000 
065900 99999  20170216    42.5 24    41.0 24  9999.9  0  9999.9  0    2.3 22    3.5 24    8.9   20.0    46.2    37.4*  0.00G 999.9  110000 
065900 99999  20170217    41.6 24    39.7 24  9999.9  0  9999.9  0    4.5 24    6.1 24   13.0  999.9    46.4*   39.2*  0.23G 999.9  110000 
065900 99999  20170218    40.6 24    34.6 24  9999.9  0  9999.9  0    4.1 19    3.1 24    4.1  999.9    48.9    32.0*  0.05G 999.9  000000 
065900 99999  20170219    39.5 24    34.1 24  9999.9  0  9999.9  0    5.9 23    4.9 24   12.0  999.9    48.2*   30.2   0.00G 999.9  010000 
065900 99999  20170220    43.6 24    42.6 24  9999.9  0  9999.9  0    2.5 24    9.8 24   14.0  999.9    46.4*   41.0*  0.00G 999.9  110000 
065900 99999  20170221    48.1 24    47.5 24  9999.9  0  9999.9  0    2.8 24   12.3 24   15.9  999.9    50.5    45.3   0.02G 999.9  111000 
065900 99999  20170222    46.4 24    45.0 24  9999.9  0  9999.9  0    2.8 24   15.5 24   20.0   33.0    48.2*   44.6*  0.10G 999.9  010000 
065900 99999  20170223    43.7 24    39.6 24  9999.9  0  9999.9  0    5.8 24   17.5 24   27.0   39.0    46.4*   41.0*  0.06G 999.9  010000 
065900 99999  20170224    37.1 24    33.0 24  9999.9  0  9999.9  0    6.2 20    7.7 24   19.4  999.9    45.1    30.2*  0.03G 999.9  011100 
065900 99999  20170225    32.5 24    32.0 24  9999.9  0  9999.9  0    2.0 24    3.9 24    6.0  999.9    37.4*   26.6*  0.19G 999.9  100000 
065900 99999  20170226    42.1 24    37.5 24  9999.9  0  9999.9  0    5.5 17    8.2 24   15.0  999.9    51.8    34.9   0.00G 999.9  010000 
065900 99999  20170227    46.2 24    40.6 24  9999.9  0  9999.9  0    6.0 24   12.8 24   25.3   38.1    50.7    39.2*  0.00G 999.9  010010 
065900 99999  20170228    37.7 24    34.1 24  9999.9  0  9999.9  0    6.0 24   11.8 24   17.5   33.0    41.4    33.8*  0.32G 999.9  011000 
