STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Country
787640,99999,20170210,73.5,13,57.3,13,1012.7,5,904.6,5,6.2,13,17.8,13,22.9,35,81.7,67.1, 0.00I,999.9,0,cr
787640,99999,20170211,73.3,13,49,13,1012.2,5,903.7,5,6.2,7,19.5,13,22.9,35.9,79.7,64.4, 0.00I,999.9,0,cr
787640,99999,20170212,70.7,13,53.7,13,1011.8,5,903.2,5,6.2,9,17.3,13,20,31.1,78.8,62.2, 0.00I,999.9,0,cr
787640,99999,20170213,74.2,13,54.9,13,1010.7,4,902.7,4,6.2,11,13.1,13,19,22.9,   80.6*,  64.4*, 0.00I,999.9,0,cr
787640,99999,20170214,75.5,13,56.2,13,1010.2,5,902.7,5,6.2,12,8,13,17.1,999.9,82.9,62.6, 0.00I,999.9,0,cr
787640,99999,20170215,75.8,13,55.4,13,1012.2,4,903.5,4,6.2,8,5.3,13,9.9,999.9,84.4,60.1, 0.00I,999.9,0,cr
787640,99999,20170216,77.1,13,51.9,13,9999.9,0,9999.9,0,6.2,7,6.5,13,14,999.9,   84.2*,  62.6*, 0.00I,999.9,0,cr
787640,99999,20170217,74.4,13,51.5,13,1013.4,5,904.4,4,6.2,10,7.2,13,12,999.9,85.6,61, 0.00I,999.9,0,cr
787640,99999,20170218,73.5,14,55,14,1012.4,5,903.8,5,5.4,10,5.4,14,12,999.9,   84.2*,  60.8*,99.99,999.9,10000,cr
787640,99999,20170219,73.8,13,53.8,13,1011.8,4,904.1,4,5.6,9,8.5,13,14,999.9,84,59.9, 0.24F,999.9,10000,cr
787640,99999,20170220,76,13,57.4,12,9999.9,0,9999.9,0,6.2,10,7.4,13,12,999.9,83.5,59.9, 0.00I,999.9,0,cr
787640,99999,20170221,77.7,13,58.2,13,1011.7,4,903.2,4,6.2,10,7.2,13,12,999.9,   84.2*,  68.0*, 0.00I,999.9,0,cr
787640,99999,20170222,76.6,13,56.6,13,9999.9,0,9999.9,0,6.2,9,5.7,13,8.9,20,84.7,61.7,99.99,999.9,10000,cr
787640,99999,20170223,76.5,13,57.6,13,1009,4,901.4,4,6.2,11,7.1,13,11.1,21,84.2,61.7, 0.00I,999.9,0,cr
787640,99999,20170224,75.8,13,59.6,13,1009.7,5,902.1,5,6.2,11,8.2,13,14,21,83.5,61.7, 0.00I,999.9,0,cr
787640,99999,20170225,77.7,13,57.3,13,1009.5,4,902.9,4,6.2,11,7.7,13,11.1,999.9,   84.2*,  63.5*, 0.00I,999.9,0,cr
787640,99999,20170226,76.6,13,54.1,13,9999.9,0,9999.9,0,6.2,12,11.4,13,19,999.9,84.7,65.1, 0.00I,999.9,0,cr
787640,99999,20170227,74.1,13,50.9,13,1012.6,5,903.7,5,6.2,9,13.5,13,18.1,26,83.7,62.8, 0.00I,999.9,0,cr
787640,99999,20170228,74.9,13,52.7,13,9999.9,0,9999.9,0,6.2,6,15.1,13,17.1,25.1,   80.6*,  66.2*, 0.00I,999.9,0,cr
787640,99999,20170301,74.7,13,55.5,13,1010.2,4,902.6,4,6.2,13,16.6,13,21,31.1,81,64.9, 0.00I,999.9,0,cr
787640,99999,20170302,72.2,13,54.7,13,1009.6,4,901.8,4,6.2,12,16.8,13,20,29.9,81,64.2, 0.00I,999.9,0,cr
787640,99999,20170303,71.7,13,53.8,13,1011.5,5,903.2,5,6.2,13,17.6,13,22,31.1,78.4,64.2, 0.00I,999.9,0,cr
787640,99999,20170304,70.7,13,53.7,13,1011.3,5,903,5,6.2,13,20.2,13,25.1,38.1,77.4,64.4,99.99,999.9,10000,cr
787640,99999,20170305,73,13,51.1,13,1011.6,5,902.5,5,6.2,9,18,13,21,32.1,   78.8*,  65.3*, 0.00I,999.9,0,cr
787640,99999,20170306,71,13,56.7,13,1011,4,901.8,4,6.2,13,15.1,13,19,31.1,79.2,63.1, 0.00I,999.9,0,cr
