Track Name,Artist,Streams,Date,Country,Indicators
Say You Won't Let Go                                                        ,James Arthur     ,17867,07/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,17337,07/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,17314,07/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,16293,07/01/2017,pt,0 0 0 0 0 0
Closer                                                                      ,The Chainsmokers ,16173,07/01/2017,pt,0 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,15583,07/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,15546,07/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,34359,08/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,21607,08/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,20375,08/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,16621,08/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,16186,08/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,15174,08/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,14695,08/01/2017,pt,0 0 0 0 0 0
Closer                                                                      ,The Chainsmokers ,14392,08/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,14378,08/01/2017,pt,0 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,14099,08/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,34067,09/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,24158,09/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,18883,09/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,18057,09/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,17987,09/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,17512,09/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,16831,09/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,16362,09/01/2017,pt,0 0 0 0 0 0
Closer                                                                      ,The Chainsmokers ,15392,09/01/2017,pt,0 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,15249,09/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,32929,10/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,24337,10/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,18183,10/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,18138,10/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,18098,10/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,17793,10/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,17134,10/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,16863,10/01/2017,pt,0 0 0 0 0 0
Closer                                                                      ,The Chainsmokers ,15919,10/01/2017,pt,0 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,15525,10/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,33903,11/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,25796,11/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,18962,11/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,18672,11/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,18358,11/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,18141,11/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,17879,11/01/2017,pt,0 0 0 0 0 0
